what,kind,bundleId,bundleVersion,description,time
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.MemoryView,1220623829218
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.RegisterView,1220623829218
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.ModuleView,1220623829233
activated,perspective,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.CPerspective,1220623829280
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1220623829280
closed,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623829796
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1220623830671
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623833264
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623835155
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623835249
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623836296
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623836374
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623837343
activated,editor,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.editor.CEditor,1220623837936
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1220623845217
opened,editor,org.eclipse.cdt.make.ui,5.0.0.200806171202,org.eclipse.cdt.make.editor,1220623847108
activated,editor,org.eclipse.cdt.make.ui,5.0.0.200806171202,org.eclipse.cdt.make.editor,1220623847249
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623849186
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.findReplace,1220623849202
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623860873
activated,editor,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.editor.CEditor,1220623863842
closed,editor,org.eclipse.cdt.make.ui,5.0.0.200806171202,org.eclipse.cdt.make.editor,1220623863842
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1220623865170
activated,perspective,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugPerspective,1220623880107
activated,editor,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.editor.CEditor,1220623880123
