what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623802015
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623807702
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1220623808374
activated,perspective,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugPerspective,1220623808499
activated,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623808499
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.MemoryView,1220623808562
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.RegisterView,1220623808577
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.ModuleView,1220623808609
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1220623810046
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.Terminate,1220623810140
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.MemoryView,1220623811234
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.RegisterView,1220623811234
closed,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.ModuleView,1220623811249
activated,perspective,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.CPerspective,1220623811406
closed,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623811749
activated,view,org.eclipse.ui.navigator.resources,3.3.100.I20080606-1300,org.eclipse.ui.navigator.ProjectExplorer,1220623814640
activated,editor,org.eclipse.cdt.ui,5.0.0.200806171202,org.eclipse.cdt.ui.editor.CEditor,1220623819515
activated,perspective,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugPerspective,1220623825718
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.MemoryView,1220623825921
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.RegisterView,1220623825952
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.ModuleView,1220623825983
opened,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623826030
activated,editor,org.eclipse.cdt.debug.ui,5.0.0.200806171202,org.eclipse.cdt.debug.ui.SourceNotFoundEditor,1220623826061
activated,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1220623828046
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.Terminate,1220623828140
